id	annotation	C6_chemical_A1	C6_chemical_A3	C6_chemical_B1	C6_chemical_B2	C6_chemical_B3	C6_chemical_C1	C6_chemical_C2	C6_chemical_C3	C6_control_A1	C6_control_A3	C6_control_B1	C6_control_B2	C6_control_B3	C6_control_C1	C6_control_C2	C6_control_C3	L4_chemical_A1	L4_chemical_A2	L4_chemical_A3	L4_chemical_B1	L4_chemical_B2	L4_chemical_B3	L4_chemical_C2	L4_chemical_C3	L4_control_A1	L4_control_A2	L4_control_A3	L4_control_B1	L4_control_B2	L4_control_B3	L4_control_C2	L4_control_C3
LQ08X002390	Dihydroflavonol-4-reductase	5.011493206	4.484501064	5.042728786	5.013560757	4.824324966	5.163639849	4.776810763	4.679125662	4.845632604	4.665019199	4.601136858	4.992365956	4.932473514	4.813727612	4.725050762	4.893391734	4.836122255	4.90546732	4.994627168	4.975618504	5.526272995	4.794303894	5.293879804	5.225296371	4.704469284	5.061681711	4.943012653	4.97626271	5.429663281	4.957941744	4.621353917	5.24148911
LQ08X002400	Mannan endo-1,4-beta-mannosidase 7	13.30728686	12.03619771	12.66263941	11.83236695	11.83684564	12.90281089	11.83655311	11.10193463	12.76530821	11.86669447	12.42081157	11.55621317	11.73145524	12.46531275	11.69318382	10.89508861	12.52861543	13.14024104	12.25867873	12.40988053	12.34700961	12.10686795	12.065436	12.25170054	12.90335845	13.63149755	12.55112882	12.10486877	12.57370726	12.0830981	11.62154849	11.91585262
LQ08X002410	Glucose-1-phosphate adenylyltransferase large subunit, chloroplastic/amyloplastic	10.47443202	10.17301339	9.455097688	9.142060669	9.330455946	11.13536902	10.88493402	10.88065968	10.4461281	9.805723326	9.893363018	9.315800978	9.160257454	10.98209567	11.09230728	10.5922356	9.232495328	8.404850622	9.44744172	8.831288546	8.04418818	8.972160748	8.851633559	9.798461803	9.755564092	9.610765706	8.395575261	8.281216906	9.084575155	8.965661822	9.90102078	9.813612296
LQ08X002420	50S ribosomal protein L31, chloroplastic	6.321116444	6.084528051	6.083230933	5.663572253	6.391279458	5.709697759	5.899610714	5.85703479	6.410191435	6.435735334	6.701597356	6.180612799	6.813090809	6.205048942	6.239646624	6.036204153	5.653702987	6.182644521	6.289666425	6.445745604	6.152193385	5.832211715	6.708904445	6.419193084	5.955463745	6.215420154	6.474429872	5.859409048	6.06635245	6.051733676	6.158386802	6.435733238
LQ08X002460	Putative Abscisic acid 8-hydroxylase 4	5.639055489	5.259091808	5.09941731	5.475607961	5.62548728	5.751901154	5.737701484	5.312187805	5.356745527	5.375862469	5.295294998	5.461666781	5.367126094	6.04489705	5.817717611	5.670699267	5.478727762	5.659439768	5.198833936	5.424726085	5.756141231	5.729811605	6.317744075	6.856396371	5.960621697	5.353819354	5.352947826	5.712095852	6.036040596	6.499156349	6.569216407	7.14165223
LQ08X002490	Jasmonate O-methyltransferase	9.84688334	9.577392992	7.667917314	6.569396325	6.586883978	6.410186041	6.114582462	6.788152678	9.911013962	9.135740335	9.215420961	7.101061674	6.622904888	7.183442227	8.180311259	6.715331342	9.964896491	9.45559495	9.899731139	8.453895259	7.895288526	8.253228697	6.299682692	5.985370568	9.885742086	10.03332434	9.927088144	7.212600621	6.816665059	6.6453807	6.812545985	5.500767101
LQ08X002500	Inositol-pentakisphosphate 2-kinase	5.17959242	5.139730885	5.194164373	4.892393682	5.741762529	5.140346178	5.020916306	4.903186865	5.347530541	5.554665876	5.019574519	4.902147338	5.445143731	4.995058712	5.135317657	4.923514899	5.36665849	5.557793026	5.209153565	5.111186735	5.25257038	5.292157979	5.751119096	5.533804051	4.870583079	5.579596565	5.457078696	4.921803522	5.23360869	5.165461757	5.284163413	5.775641103
LQ08X002520	Predicted protein	10.98294024	11.15199919	10.7207587	10.52295154	10.47716196	9.600492766	9.776483351	9.293670382	11.40444696	11.15331594	10.86580843	10.74471619	10.68772339	9.928436781	9.945331034	10.04363524	11.05614567	10.99888701	11.6500403	10.65445419	10.86678708	11.11809236	10.33333221	9.454115352	11.22464459	10.97803784	11.62153233	10.94007084	11.06655286	10.77051874	10.28045936	9.299748425
LQ08X002540	Predicted protein	11.59678442	11.40678499	12.32085584	13.66782417	13.16891483	13.36470918	14.37246736	14.81335582	11.57824061	11.40717157	11.83936497	13.22459781	12.90015131	13.70258761	14.77251919	14.2257497	11.62103479	12.75087411	12.15376468	12.29276364	12.30791086	12.78842563	13.96352957	13.97922334	10.94392711	11.71062668	12.39380807	12.66326398	12.80118667	13.73578904	14.0103964	14.00360843
LQ08X002560	Putative Cyclin-T1-4	5.21084197	4.773959266	5.624663488	4.685013999	4.679212025	4.923944481	4.797600362	4.732818724	5.141629691	4.922537444	5.103530346	4.817108879	4.891493872	4.737181835	4.790805057	4.640795153	4.926684709	5.069489041	5.370072354	4.988130881	5.104374698	5.139516881	5.272903357	4.859162566	4.819644199	5.898956496	5.162014638	5.227259064	5.010209723	5.169567261	5.618321425	5.245056945
LQ08X002590	Mitogen-activated protein kinase homolog NTF3	5.495876474	5.276426765	6.03160382	5.899610861	6.060091275	5.936694999	6.41823071	6.614735394	5.766917499	5.636074195	6.41121267	6.077807101	6.241654764	5.951987968	5.870834869	6.357293775	5.586687017	5.625721691	5.17564383	5.665953261	5.893790196	5.773316058	6.553009162	5.966276598	5.940044293	5.877584503	5.975551194	5.452646142	5.655049834	6.083049285	7.079212416	6.691520609
LQ08X002600	Putative Ocs element-binding factor 1	13.05765017	12.65687216	12.99042398	12.72502257	13.08889956	12.36855594	12.2277602	12.62604191	12.87008227	12.36845473	13.09145226	13.04739425	13.26379727	12.24467178	12.2773892	12.30464441	12.21266194	12.3021395	11.88858299	13.3840907	13.37259404	12.71302281	13.31707533	12.20290738	12.20540506	12.48186813	12.19510869	13.52609908	13.10281125	12.97290757	13.18280438	12.33081965
LQ08X002610	Putative Ycf60-like protein	14.85023428	14.760579	14.66893896	14.75078317	14.53166664	14.05325493	14.53657631	14.039092	15.12584426	14.87929755	14.74660159	14.72212622	14.74686853	14.18443751	14.5681096	14.14480226	14.36610919	14.87200373	14.53020622	14.69409087	14.87991087	14.81652985	14.62596319	14.9217606	14.74648136	15.20208335	14.46222009	14.81936505	15.02152723	14.48155274	14.6601357	14.70294776
LQ08X002620	Ubiquitin-protein ligase, putative	4.714437985	4.904604769	4.771455334	4.657471523	4.778539011	4.60088263	4.59061212	4.681800884	4.721201419	5.006159328	4.877478901	4.689876339	4.534487715	4.699889823	4.428660569	4.626673282	5.012439239	4.96266097	4.851031839	5.012631848	4.856280634	4.660615744	4.932684094	4.939811782	4.51761102	4.919284267	5.185902173	5.194447287	4.597698985	4.612536515	4.808394217	5.118580198
LQ08X002650	Putative Transmembrane protein 136	6.470677719	5.648775916	5.98114076	6.470860487	5.846012256	5.984540066	6.199401875	6.026007142	6.026792722	5.996445982	5.817060082	6.304769742	6.441349539	5.957211755	6.423838228	6.166964935	5.742483641	6.047851536	6.235382002	6.153489444	5.913649327	6.001991787	6.015727961	6.073388008	5.694833479	6.330130127	5.932697371	5.80632987	6.425907694	5.955218377	6.2341806	5.580318444
LQ08X002660	26S protease regulatory subunit S10B homolog B	5.497455019	5.713660046	6.495695203	6.522063495	5.640143224	6.068526056	6.076104682	5.899969294	5.932701588	6.376443003	6.990877034	6.503005865	5.876119312	6.641131664	7.530155588	6.004009398	5.792148578	5.791480801	5.770459705	6.087165674	6.014927403	5.922065463	5.135913088	5.685982716	5.627044009	5.662514824	5.4712858	5.797957565	6.099050675	5.893464667	6.196673139	5.7136808
LQ08X002680	Peroxidase 9	5.749386141	6.053517	5.610079474	5.681484109	5.888814283	5.180636823	5.5915115	5.435224227	5.823489537	6.224675874	5.774968594	6.065706312	6.097841636	5.343603014	5.186862231	5.460728879	5.646975348	5.907097306	6.343373146	6.377415493	6.021542697	5.873248368	5.900352655	6.334715942	5.635221283	6.098338044	6.974022462	6.192770433	6.190670022	5.876444197	5.496624209	5.947586438
LQ08X002690	Putative GTP-binding protein hflX	10.57689501	10.63281438	10.52668874	11.46243015	10.9606781	12.50606435	12.39950863	12.62819061	10.36204624	10.50330369	10.3328351	11.12765196	10.76092061	12.52929975	12.53092195	12.13962423	10.66331041	11.28539617	11.51928817	10.71640849	10.72034077	11.30320243	12.49114003	12.42930096	10.82031425	11.18678125	11.60569869	10.8320937	11.09898481	11.94632355	12.63011179	12.37923956
LQ08X002720	Probable ubiquitin carrier protein E2 18	14.03338113	14.26716346	13.74561619	14.44426354	14.26256855	14.2560606	14.63169493	14.81726988	14.4543231	14.10111971	14.14377691	14.7058362	14.17215603	14.50881425	14.2815316	14.54818528	14.71893527	14.4224712	14.3513166	14.23133025	14.39591919	14.81005259	14.50682469	14.58547326	14.54510083	14.27520476	14.37002803	14.51478262	13.69859237	14.82351335	14.13553236	14.44812968
LQ08X002740	Cytokinin dehydrogenase 5	5.480115688	6.135233197	5.448046603	5.245113719	5.861900878	6.355545432	5.43097741	5.35951881	5.885375848	5.434609105	5.822467744	5.171921147	5.490596262	6.506156879	5.151530603	5.600472617	5.697493311	5.48357327	5.342484106	5.822630571	6.109040953	5.352866392	5.066517603	5.483542214	5.458490137	5.863808266	5.955938811	5.722567628	5.761711493	5.590935855	5.550046374	6.373923566
LQ08X002770	Beta-galactosidase 5	11.16038569	10.79221667	11.7308326	11.20640473	11.61476584	8.780697047	8.973503144	8.027847159	11.19331326	10.73273453	11.49857163	11.06066587	11.46599563	9.004195684	9.300152499	8.667163335	10.29826242	10.56393289	11.10203162	10.97776974	11.08374742	12.24065557	7.567799846	9.173718758	11.40609372	11.46764754	11.72453745	11.60586793	12.08571409	12.00902527	7.707274674	9.560423461
LQ08X002780	Thioredoxin H-type	13.12648229	12.93516451	12.59701782	13.2433572	12.67883195	13.59764413	13.7183465	13.74283703	12.98693632	13.35112844	12.66290248	13.48085321	12.96412468	13.70175227	13.80676333	13.51631002	13.66856081	13.20403228	13.10978087	12.8983949	12.2424865	13.49363977	12.43190706	13.02689939	12.75656036	13.13838427	12.65304475	12.47666003	11.54574552	13.38134816	12.7374497	13.11183416
LQ08X002790	ATP-dependent peptidase, putative	11.78342054	11.62361648	13.00494291	12.30843533	12.43401974	13.47862326	13.78522227	13.87307759	11.68513926	11.49264369	12.59783447	12.36954698	12.17961702	13.80670213	13.40106498	13.29235695	10.66621604	11.59498911	11.20290758	12.97784894	13.01548084	12.28465106	14.53999094	14.25252067	11.03640469	11.75622611	11.71900348	12.91608989	13.21437394	12.48570162	14.64648367	14.08181283
LQ08X002820	GTP-dependent nucleic acid-binding protein engD, putative	9.661222911	10.04009099	9.928638358	10.41512434	10.12016104	10.55941006	11.32703073	11.19402052	9.579393043	9.791294132	9.973407708	10.30846485	9.892012476	10.94207157	10.92842656	11.16333805	9.393045781	9.988702251	9.769174455	9.93465209	10.10166316	10.16673274	11.65500583	11.32145832	9.737399016	10.08253669	10.18458419	10.12922154	10.3479404	10.54148929	11.25866763	11.33490624
LQ08X002830	Dehydration-responsive element-binding protein 2D	5.337770876	5.12609023	5.12376389	5.356770964	4.985097144	5.446605768	5.271131285	5.775049055	5.198569408	5.011198357	5.090865696	5.270163038	4.802659115	5.140839223	5.153661177	5.030982057	5.551279335	5.511690036	5.788796137	5.50186077	5.109844514	5.534844207	5.859321744	5.610904432	5.264880231	5.650679682	5.815140967	6.122028687	5.080122677	5.792321657	5.424180622	5.383881519
LQ08X002840	Purple acid phosphatase	9.320378591	8.492601897	11.09061918	10.85933914	8.990112552	12.83151643	12.17303766	11.85028086	8.91532362	7.009265851	10.06104995	10.51094571	8.708755137	12.52473171	12.09066879	11.36738308	9.368536132	11.11123074	6.830326506	10.96954017	11.38155696	8.714368742	13.40029134	12.63369128	8.264825255	9.370206156	6.218364339	11.24206841	10.92690271	10.19274593	13.25534968	12.36573135
LQ08X002850	Purple acid phosphatase 2	11.78821423	11.33167626	11.59570949	11.14164503	10.37574618	11.52099289	11.36135163	10.44858363	11.59338548	11.14229738	11.31041541	11.02807181	10.34695099	11.4387648	11.28387026	10.74338274	10.36197391	10.37167848	11.43767386	10.22910056	10.17656916	10.12510043	11.93767548	11.66357651	11.30364831	10.40349174	11.07605208	10.25082218	10.38709174	10.79757933	11.81740485	11.58632266
LQ08X002870	Auxin-induced protein 5NG4	13.61591086	14.03098214	13.75695581	12.46396723	13.73028116	11.61883277	11.26387447	12.06725631	13.69755524	13.83804825	13.90962834	12.87462936	13.57994574	12.11771899	11.80379708	12.58131339	12.89630894	13.30471831	13.6322295	13.8908688	13.94018478	14.03047045	13.03561521	12.50837641	14.16137897	13.3689467	14.17438591	13.7708371	14.36729031	13.00918765	12.62520729	12.65144457
LQ08X002890	Cysteine proteinase 15A	15.13350477	15.27905667	15.12817676	14.86912903	15.44283502	15.29041235	15.64770432	15.2488425	14.8460441	14.40287099	15.02267984	15.50846239	15.18073607	15.6030731	15.16915688	15.44914264	15.32402555	15.53528043	15.2439322	15.34913038	15.18786691	15.14036377	15.33996912	15.38439941	15.08047918	15.10961344	15.02159652	15.21992015	15.23607326	15.52908374	15.48150768	15.61735276
LQ08X002900	Putative Vacuolar proton translocating ATPase 100 kDa subunit	5.741687934	5.503955583	5.447849932	5.378943489	5.454549592	5.427414011	5.375363845	5.259006751	5.411446019	5.243886652	5.379346283	5.335052515	5.595551774	5.271752092	5.508370657	5.634158306	5.934597042	5.638931265	5.380451339	6.124917691	6.153975665	5.357108621	6.041298606	5.605552843	5.474490569	5.699794244	5.170239228	5.699769902	5.579090215	5.464702323	6.110604205	5.817220525
LQ08X002920	Coatomer subunit alpha-1	5.129258716	5.209375015	4.894970341	5.034952943	4.959146843	4.769945112	4.785154083	4.731305583	5.165320662	5.345976336	5.133182138	5.1701439	4.96850037	4.77094506	4.912475828	4.798673413	5.002063087	4.73724785	5.469647872	5.752608859	4.796359055	4.928063799	4.985750429	5.07283981	4.976924767	4.900648662	5.470914648	5.317623227	5.036828773	4.929264812	4.884149368	5.128898244
LQ08X002950	Floral homeotic protein DEFICIENS	6.055388921	9.166958925	5.10741209	5.711417702	5.80748474	5.60590296	5.624413267	6.943596584	6.917964821	8.460100206	5.749864039	5.489443478	5.731727821	5.245846245	5.380268364	7.085640557	5.878680189	5.557262775	5.952172653	5.532725435	5.73563986	5.567640157	5.134210936	5.547028247	6.275926075	5.012369623	5.872530441	5.200687228	5.460589126	5.597502365	5.446105901	5.270772913
LQ08X002980	Probable salt tolerance-like protein At1g75540	5.312254774	5.508240733	5.496586226	5.44518888	5.073639092	5.091559606	5.148530894	5.337423404	5.214045386	5.021478467	5.006291835	5.669090261	5.255345551	5.18582207	5.507584756	5.371599501	5.449152716	5.299012503	5.048873484	5.438266588	5.148162993	5.192643853	5.162126547	4.890419104	4.900083669	5.179184472	5.094250599	5.74981743	5.024936064	5.632889867	5.404620039	5.090683403
LQ08X003010	Putative DNA-binding protein HEXBP	5.300559284	5.694008257	5.334225125	5.89741705	5.454576031	5.323623059	5.938142553	6.057657471	5.463164822	5.508506172	5.793564027	6.011785642	5.316370963	5.736291132	5.701390852	5.824549359	5.564072177	5.543656835	5.649981588	5.998656491	5.788313878	5.478462285	5.684510087	5.438799291	5.425208553	5.210117365	5.220601914	6.067447476	5.770334953	5.660279901	6.367293986	5.405684751
LQ08X003020	Uncharacterized TPR repeat-containing protein At1g05150	9.202065993	9.144368324	8.663421905	8.398138146	8.096888967	9.402765235	8.337029528	7.782572718	8.231979734	7.384064326	7.829857572	7.428888054	6.889123542	8.399942176	6.927414902	6.396555067	8.557632618	7.728026395	9.033957244	7.363875518	7.997297435	8.080958426	6.627778791	6.898818249	9.098379506	8.002377148	9.839198299	6.237167526	8.385143697	8.130485754	6.56613523	7.410428722
LQ08X003030	Putative uncharacterized protein AT4g24170	6.41348599	6.328835419	8.213560644	8.609100005	8.182648423	7.452809931	6.778476982	6.335732886	6.170628268	5.623733499	7.198624624	8.036221456	8.493862175	6.855672931	6.928432039	5.791884025	6.183673678	6.429701257	5.974252857	7.363184371	8.663543416	8.447678527	5.41999886	6.396957366	7.279630565	6.697035181	6.428454484	8.303280387	9.148820412	9.604776097	6.389347307	6.704252355
LQ08X003050	Probable LRR receptor-like serine/threonine-protein kinase At4g36180	9.649763275	9.35937402	5.743425276	5.512980345	5.344679573	5.230537697	5.099655777	5.237570163	9.524955091	9.581220234	6.919198209	5.283361639	5.25862454	5.502497556	5.199795861	5.540147417	8.684871038	8.193013639	10.04371596	5.669981246	5.794491362	7.820315986	5.613740209	5.255597758	9.870846974	9.418555424	10.40517869	5.320774067	5.561862534	5.600870514	5.373401547	5.330634989
LQ08X003060	Putative Abhydrolase domain-containing protein 4	4.988581367	5.057243256	5.436658575	5.296136045	5.62213965	5.6019618	5.510366182	5.420933046	5.296445082	5.474984848	5.166254428	5.313043957	5.160551804	5.628348249	5.809437431	5.661836589	5.307373857	5.427840479	5.318637859	5.596692622	5.106338792	5.345689569	5.547917845	5.502277612	4.741330116	5.536599466	5.46027405	5.335388532	5.319152953	5.187324847	5.233868457	5.635134264
LQ08X003070	V-type proton ATPase 16 kDa proteolipid subunit	14.0349892	13.72905965	13.67528515	13.48338466	13.33691017	13.70950982	13.3764524	13.18834215	13.95226028	13.7549959	13.77051651	13.49114614	13.53735061	13.54777769	13.32346825	13.49223892	14.31310463	13.77478697	14.41469038	13.5290252	13.4870463	13.7383035	13.10596022	12.98244458	14.14148593	13.92466003	14.40148031	13.41599659	13.12547067	13.38995546	13.11374061	13.36750103
LQ08X003080	Hypothetical protein	6.767994839	6.301915475	6.207946195	6.060853122	7.866395055	6.349109873	5.929945495	7.026995809	6.523703957	6.078994262	6.572606391	6.173682968	6.932174376	6.501786106	5.463486054	6.64779088	7.676459078	7.600732552	7.841021709	8.22817216	7.529733848	6.24632813	8.323065448	7.575999638	7.894538868	7.58410662	7.675157173	8.839009989	7.856281403	6.302324243	7.829943831	8.000669926
LQ08X003130	Predicted protein	5.815722399	5.926880468	5.295235488	5.997943599	5.283831115	5.566792791	5.686308016	5.253145043	5.781282588	5.804735986	5.91490622	5.813026945	5.411358435	5.276273936	6.213655575	5.222550096	5.36836587	6.036544654	6.703071606	5.331205675	6.108990645	5.712718258	5.283356788	5.370620367	5.474452892	5.687294464	6.637719565	5.532796055	5.792229211	5.528166928	5.130963388	6.006510838
LQ08X003140	Putative uncharacterized protein	5.689312008	5.496510331	6.016358679	6.539804978	5.668748749	6.048232107	6.302476922	6.133896991	6.187346494	6.191279053	6.321249709	6.461566866	5.657761576	6.634783203	6.673122504	6.192835613	5.753608799	5.692883371	5.160457964	5.837116876	6.456612232	5.979112549	5.485612892	5.730161738	5.967158148	5.710038411	5.339947828	5.770083103	6.021397541	6.156015956	5.489527827	5.327852027
LQ08X003160	BZIP transcription factor bZIP28	6.832789368	6.628777421	6.474245157	6.119693879	6.080471938	5.5414228	5.550176214	6.182908878	7.058018166	6.228804577	7.002590537	6.061398521	6.404358014	6.018440504	5.720570709	6.024470499	6.013070843	7.286265477	7.16000592	6.3126591	6.913809353	6.53119108	6.649583519	5.834612242	6.066802518	6.907852672	7.029283446	7.219761195	6.173543909	6.464905145	5.942921664	5.765812784
LQ08X003170	Putative Protein RCC2 homolog	10.79716373	10.92245637	10.35278944	10.11271364	10.39371839	9.835190446	10.0220728	9.962663004	10.49393073	11.26994861	10.24053292	10.16937227	10.45381119	10.05275688	9.920936612	10.16287039	9.931664533	10.45193723	11.06866386	10.38892504	10.44064021	10.40180866	10.14401525	10.39738163	10.88908744	10.85596509	11.72014441	10.19469686	11.08456004	10.13889251	10.46194414	10.73730654
LQ08X003180	Putative Cytochrome P450 71B36	5.25217035	4.908291893	5.502817391	5.066469616	5.451120838	5.114681383	4.950674832	5.166655569	5.035988093	4.89727896	5.116230819	4.900445747	5.481533669	5.332661639	4.809651571	5.208584114	5.076849147	5.015559875	4.915562528	5.105721503	5.302369658	5.116359933	5.576577566	5.437378014	5.014112376	4.880306768	4.683020827	5.140511027	5.5149822	5.061080004	5.738322603	6.044081245
LQ08X003240	Hypothetical protein	4.97281011	5.351883371	5.238760967	4.930339913	5.203676223	5.076526906	4.999101178	5.259098025	5.208065421	5.482897603	4.809623283	4.941896158	5.278602994	5.118871574	4.840914791	4.955799926	5.275707286	4.959962472	5.084321469	4.725510955	5.118967387	5.141206456	5.301607557	5.728544354	4.951073843	5.000273921	5.148452491	4.666975205	5.515591901	5.501407572	5.113519432	5.283743527
LQ08X003270	Cytochrome P450 83B1	4.97941744	7.024301636	4.801049283	6.284867752	4.66407149	8.142554455	8.345561948	8.466773508	5.092426162	5.610652954	4.846086093	6.044440623	5.036952826	8.229968474	8.224139966	8.436639366	7.297864287	6.179188554	5.637130827	4.886690107	5.203449055	6.136559715	4.95876946	4.989753516	7.268417741	6.85767563	5.37694698	5.20959883	6.047276105	5.487983766	5.156953926	5.437010388
LQ08X003280	Hypothetical protein	5.918840655	5.372010158	6.234252297	5.415086653	6.731579231	5.507359481	5.576187543	5.741090428	5.704253537	5.641855908	5.275830568	5.400265134	6.029244007	5.603426127	5.43677867	6.04439105	6.677803497	6.633764567	6.995476177	6.976970575	6.163050803	6.122307318	7.644874857	7.951611233	6.251500539	6.540014893	6.47332805	7.877129072	6.530733748	6.138979095	7.858175884	6.816513788
LQ08X003310	Putative Protein IQ-DOMAIN 32	11.83695186	10.98631862	11.27614906	10.78691989	11.02782798	9.398242949	9.376897246	9.02453964	10.88094971	10.53534682	10.5585905	10.29119847	10.306296	9.213947999	9.57535427	8.60370365	10.80553245	10.97010846	11.89918722	10.26599973	10.88969676	11.14403841	9.304919486	9.502460331	11.46652076	11.60232387	12.02224282	10.21880716	11.31074881	10.98076516	9.027448848	9.645802848
LQ08X003320	Putative Zinc finger CCCH domain-containing protein 6	5.866841781	5.797920467	5.909887711	5.866986055	5.711164665	5.829654646	6.055135928	6.390374782	5.845257399	5.728585957	6.134542128	5.989647247	5.886276738	5.81448789	5.9884639	5.847859112	5.361540827	5.848450755	5.348496596	5.889753795	5.943150005	6.026902131	6.194297692	5.879727711	5.733243634	6.001657605	5.654967048	5.32369164	6.045967352	5.880122999	5.574035723	5.582319319
